Country,Year,lvl4,Vessel_length,Area,Species,Landings,Value,FU
BEL,2010,MIS_MIS,24<40m,27.7.e,MON,10.164,37250.24,NA
BEL,2010,MIS_MIS,24<40m,27.7.e,PLE,0.006,5.74,NA
BEL,2010,MIS_MIS,24<40m,27.7.e,SOL,1.426,12931.72,NA
BEL,2010,MIS_MIS,24<40m,27.7.f,MON,0.009,26.19,NA
BEL,2010,MIS_MIS,24<40m,27.7.f,PLE,0.001,0.38,NA
BEL,2010,MIS_MIS,24<40m,27.7.f,SOL,0.001,10.75,NA
BEL,2010,OTB_CRU,10<24m,27.4.b,COD,23.308,81570.44,NA
BEL,2010,OTB_CRU,10<24m,27.4.b,HAD,0.018,17,NA
BEL,2010,OTB_CRU,10<24m,27.4.b,HKE,29.892,51876.48,NA
BEL,2010,OTB_CRU,10<24m,27.4.b,MEG,0.366,508.02,NA
BEL,2010,OTB_CRU,10<24m,27.4.b,MON,1.964,5905.9,NA
BEL,2010,OTB_CRU,10<24m,27.4.b,PLE,304.572,410501.02,NA
BEL,2010,OTB_CRU,10<24m,27.4.b,SOL,6.752,94762.06,NA
BEL,2010,OTB_CRU,10<24m,27.4.b,WHG,1.538,1218.66,NA
BEL,2010,OTB_CRU,10<24m,27.4.c,COD,19.778,54313.4,NA
BEL,2010,OTB_CRU,10<24m,27.4.c,HAD,0.016,29.28,NA
BEL,2010,OTB_CRU,10<24m,27.4.c,MEG,0.012,8.36,NA
BEL,2010,OTB_CRU,10<24m,27.4.c,MON,0.07,257.46,NA
BEL,2010,OTB_CRU,10<24m,27.4.c,PLE,21.546,22427.86,NA
BEL,2010,OTB_CRU,10<24m,27.4.c,SOL,83.558,808096.44,NA
BEL,2010,OTB_CRU,10<24m,27.4.c,WHG,7.838,5577.96,NA
BEL,2010,OTB_CRU,10<24m,27.7.a,COD,0.002,3.86,NA
BEL,2010,OTB_CRU,10<24m,27.7.a,HAD,0.001,1.17,NA
BEL,2010,OTB_CRU,10<24m,27.7.a,MON,0.008,32.34,NA
BEL,2010,OTB_CRU,10<24m,27.7.a,PLE,0.814,820.06,NA
BEL,2010,OTB_CRU,10<24m,27.7.a,SOL,0.427,4509.46,NA
BEL,2010,OTB_CRU,10<24m,27.7.a,WHG,0.006,3.96,NA
BEL,2010,OTB_CRU,10<24m,27.7.d,COD,1.736,4563.12,NA
BEL,2010,OTB_CRU,10<24m,27.7.d,HAD,0.01,7.54,NA
BEL,2010,OTB_CRU,10<24m,27.7.d,MEG,0.004,2.12,NA
BEL,2010,OTB_CRU,10<24m,27.7.d,MON,4.932,16144.4,NA
BEL,2010,OTB_CRU,10<24m,27.7.d,PLE,21.532,23521.3,NA
BEL,2010,OTB_CRU,10<24m,27.7.d,SOL,28.342,277987.74,NA
BEL,2010,OTB_CRU,10<24m,27.7.d,WHG,1.068,789.28,NA
BEL,2010,OTB_CRU,10<24m,27.7.e,PLE,0.524,525.68,NA
BEL,2010,OTB_CRU,10<24m,27.7.e,SOL,0.122,1130.4,NA
BEL,2010,OTB_CRU,10<24m,27.7.f,COD,0.008,23.1,NA
BEL,2010,OTB_CRU,10<24m,27.7.f,HAD,0.016,24.09,NA
BEL,2010,OTB_CRU,10<24m,27.7.f,HKE,0.003,0.93,NA
BEL,2010,OTB_CRU,10<24m,27.7.f,MEG,0.03,17.49,NA
BEL,2010,OTB_CRU,10<24m,27.7.f,MON,0.399,1570.59,NA
BEL,2010,OTB_CRU,10<24m,27.7.f,PLE,3.483,4017.02,NA
BEL,2010,OTB_CRU,10<24m,27.7.f,POL,0.001,2.32,NA
BEL,2010,OTB_CRU,10<24m,27.7.f,SOL,2.768,29331.53,NA
BEL,2010,OTB_CRU,10<24m,27.7.f,WHG,0.038,59.36,NA
BEL,2010,OTB_CRU,10<24m,27.7.g,COD,0.057,142.71,NA
BEL,2010,OTB_CRU,10<24m,27.7.g,HAD,0.388,440.61,NA
BEL,2010,OTB_CRU,10<24m,27.7.g,HKE,0.072,61.47,NA
BEL,2010,OTB_CRU,10<24m,27.7.g,MEG,1.815,1389,NA
BEL,2010,OTB_CRU,10<24m,27.7.g,MON,2.073,7479.81,NA
BEL,2010,OTB_CRU,10<24m,27.7.g,PLE,7.004,7648.91,NA
BEL,2010,OTB_CRU,10<24m,27.7.g,POL,0.005,14.18,NA
BEL,2010,OTB_CRU,10<24m,27.7.g,SOL,7.936,84603.53,NA
BEL,2010,OTB_CRU,10<24m,27.7.g,WHG,0.764,553.64,NA
BEL,2010,OTB_CRU,24<40m,27.4.b,COD,2.386,9044,NA
BEL,2010,OTB_CRU,24<40m,27.4.b,HAD,0.014,12.06,NA
BEL,2010,OTB_CRU,24<40m,27.4.b,HKE,0.008,13.36,NA
BEL,2010,OTB_CRU,24<40m,27.4.b,MON,0.054,201.24,NA
BEL,2010,OTB_CRU,24<40m,27.4.b,PLE,24.354,30373.9,NA
BEL,2010,OTB_CRU,24<40m,27.4.b,SOL,0.364,3653.02,NA
BEL,2010,OTB_CRU,24<40m,27.4.b,WHG,0.958,522.96,NA
BEL,2010,OTB_CRU,24<40m,27.4.c,COD,52.132,168948.56,NA
BEL,2010,OTB_CRU,24<40m,27.4.c,HAD,0.4,489.24,NA
BEL,2010,OTB_CRU,24<40m,27.4.c,HKE,0.02,38.24,NA
BEL,2010,OTB_CRU,24<40m,27.4.c,MEG,0.022,18.82,NA
BEL,2010,OTB_CRU,24<40m,27.4.c,MON,0.374,1428.6,NA
BEL,2010,OTB_CRU,24<40m,27.4.c,PLE,33.85,37447.34,NA
BEL,2010,OTB_CRU,24<40m,27.4.c,POL,1.422,3973.92,NA
BEL,2010,OTB_CRU,24<40m,27.4.c,SOL,143.474,1464426.34,NA
BEL,2010,OTB_CRU,24<40m,27.4.c,WHG,22.284,17768,NA
BEL,2010,OTB_CRU,24<40m,27.6.a,POL,0.004,17.7,NA
BEL,2010,OTB_CRU,24<40m,27.7.a,COD,6.783,22073.77,NA
BEL,2010,OTB_CRU,24<40m,27.7.a,HAD,1.063,1265.31,NA
BEL,2010,OTB_CRU,24<40m,27.7.a,HKE,0.348,386.16,NA
BEL,2010,OTB_CRU,24<40m,27.7.a,MEG,0.2,184.48,NA
BEL,2010,OTB_CRU,24<40m,27.7.a,MON,0.822,2958.64,NA
BEL,2010,OTB_CRU,24<40m,27.7.a,PLE,7.186,8009.61,NA
BEL,2010,OTB_CRU,24<40m,27.7.a,POL,0.199,494.77,NA
BEL,2010,OTB_CRU,24<40m,27.7.a,SOL,6.203,69515.61,NA
BEL,2010,OTB_CRU,24<40m,27.7.a,WHG,0.362,670,NA
BEL,2010,OTB_CRU,24<40m,27.7.d,COD,3.456,11198,NA
BEL,2010,OTB_CRU,24<40m,27.7.d,HAD,0.37,715.98,NA
BEL,2010,OTB_CRU,24<40m,27.7.d,MON,0.164,682.72,NA
BEL,2010,OTB_CRU,24<40m,27.7.d,PLE,1.304,1190.58,NA
BEL,2010,OTB_CRU,24<40m,27.7.d,POL,0.05,124.98,NA
BEL,2010,OTB_CRU,24<40m,27.7.d,SOL,7.918,76909.48,NA
BEL,2010,OTB_CRU,24<40m,27.7.d,WHG,11.258,7287.02,NA
BEL,2010,OTB_CRU,24<40m,27.7.e,HAD,0.01,5.2,NA
BEL,2010,OTB_CRU,24<40m,27.7.e,MON,0.044,168.32,NA
BEL,2010,OTB_CRU,24<40m,27.7.e,PLE,0.716,796.86,NA
BEL,2010,OTB_CRU,24<40m,27.7.e,SOL,0.18,2013,NA
BEL,2010,OTB_CRU,24<40m,27.7.e,WHG,1.122,1065.46,NA
BEL,2010,OTB_CRU,24<40m,27.7.f,COD,0.303,777.08,NA
BEL,2010,OTB_CRU,24<40m,27.7.f,HAD,0.141,187.25,NA
BEL,2010,OTB_CRU,24<40m,27.7.f,HKE,0.081,69,NA
BEL,2010,OTB_CRU,24<40m,27.7.f,MEG,2.238,2872.65,NA
BEL,2010,OTB_CRU,24<40m,27.7.f,MON,4.425,15026.58,NA
BEL,2010,OTB_CRU,24<40m,27.7.f,PLE,12.503,11979.74,NA
BEL,2010,OTB_CRU,24<40m,27.7.f,POL,0.009,18.52,NA
BEL,2010,OTB_CRU,24<40m,27.7.f,SOL,12.863,137222,NA
BEL,2010,OTB_CRU,24<40m,27.7.f,WHG,1.492,1703.64,NA
BEL,2010,OTB_CRU,24<40m,27.7.g,COD,13.671,43160.46,NA
BEL,2010,OTB_CRU,24<40m,27.7.g,HAD,44.681,55937.54,NA
BEL,2010,OTB_CRU,24<40m,27.7.g,HKE,9.384,13205.79,NA
BEL,2010,OTB_CRU,24<40m,27.7.g,MEG,95.835,129787.77,NA
BEL,2010,OTB_CRU,24<40m,27.7.g,MON,138.201,487158.19,NA
BEL,2010,OTB_CRU,24<40m,27.7.g,PLE,38.473,40277.74,NA
BEL,2010,OTB_CRU,24<40m,27.7.g,POL,8.88,21486.75,NA
BEL,2010,OTB_CRU,24<40m,27.7.g,SOL,57.523,674785.15,NA
BEL,2010,OTB_CRU,24<40m,27.7.g,WHG,28.419,26852.15,NA
BEL,2010,OTB_DEF,10<24m,27.4.b,COD,7.676,18517.18,NA
BEL,2010,OTB_DEF,10<24m,27.4.b,HAD,0.038,53.08,NA
BEL,2010,OTB_DEF,10<24m,27.4.b,HKE,2.02,2628.56,NA
BEL,2010,OTB_DEF,10<24m,27.4.b,MEG,0.042,71.66,NA
BEL,2010,OTB_DEF,10<24m,27.4.b,MON,0.61,2397.62,NA
BEL,2010,OTB_DEF,10<24m,27.4.b,PLE,137.052,160244.26,NA
BEL,2010,OTB_DEF,10<24m,27.4.b,POL,0.016,36.18,NA
BEL,2010,OTB_DEF,10<24m,27.4.b,SOL,0.114,1582.3,NA
BEL,2010,OTB_DEF,10<24m,27.4.b,WHG,0.764,280.56,NA
BEL,2010,OTB_DEF,10<24m,27.4.c,COD,6.162,17875.52,NA
BEL,2010,OTB_DEF,10<24m,27.4.c,WHG,0.33,308.9,NA
BEL,2010,OTB_DEF,24<40m,27.4.a,COD,44.396,139393.86,NA
BEL,2010,OTB_DEF,24<40m,27.4.a,HAD,39.248,42689.96,NA
BEL,2010,OTB_DEF,24<40m,27.4.a,HKE,25.004,40119.24,NA
BEL,2010,OTB_DEF,24<40m,27.4.a,MEG,0.062,84.86,NA
BEL,2010,OTB_DEF,24<40m,27.4.a,MON,41.666,158800.8,NA
BEL,2010,OTB_DEF,24<40m,27.4.a,PLE,153.256,195902.98,NA
BEL,2010,OTB_DEF,24<40m,27.4.a,POL,6.27,16793.74,NA
BEL,2010,OTB_DEF,24<40m,27.4.a,SOL,0.006,83.18,NA
BEL,2010,OTB_DEF,24<40m,27.4.a,WHG,6.46,8783.44,NA
BEL,2010,OTB_DEF,24<40m,27.4.b,COD,9.544,32619.28,NA
BEL,2010,OTB_DEF,24<40m,27.4.b,HAD,12.506,11283.06,NA
BEL,2010,OTB_DEF,24<40m,27.4.b,HKE,25.148,20345.2,NA
BEL,2010,OTB_DEF,24<40m,27.4.b,MEG,9.462,8049.68,NA
BEL,2010,OTB_DEF,24<40m,27.4.b,MON,10.158,35558.34,NA
BEL,2010,OTB_DEF,24<40m,27.4.b,PLE,161.746,221669.24,NA
BEL,2010,OTB_DEF,24<40m,27.4.b,POL,0.314,983.56,NA
BEL,2010,OTB_DEF,24<40m,27.4.b,SOL,0.046,627.58,NA
BEL,2010,OTB_DEF,24<40m,27.4.b,WHG,14.02,8376.68,NA
BEL,2010,SSC_DEF,10<24m,27.4.c,COD,0.414,1245.26,NA
BEL,2010,SSC_DEF,10<24m,27.4.c,PLE,0.102,107.42,NA
BEL,2010,SSC_DEF,10<24m,27.4.c,SOL,3.7,34530.64,NA
BEL,2010,SSC_DEF,24<40m,27.4.b,COD,7.538,21104.36,NA
BEL,2010,SSC_DEF,24<40m,27.4.b,HAD,0.024,64.46,NA
BEL,2010,SSC_DEF,24<40m,27.4.b,HKE,0.163,503.45,NA
BEL,2010,SSC_DEF,24<40m,27.4.b,MON,0.054,142.74,NA
BEL,2010,SSC_DEF,24<40m,27.4.b,PLE,6.63,9257.16,NA
BEL,2010,SSC_DEF,24<40m,27.4.b,SOL,0.002,17.96,NA
BEL,2010,SSC_DEF,24<40m,27.4.b,WHG,7.732,8229.36,NA
BEL,2010,SSC_DEF,24<40m,27.4.c,COD,5.116,16891.38,NA
BEL,2010,SSC_DEF,24<40m,27.4.c,HKE,0.009,30.98,NA
BEL,2010,SSC_DEF,24<40m,27.4.c,MON,0.002,8.68,NA
BEL,2010,SSC_DEF,24<40m,27.4.c,PLE,3.714,4454.48,NA
BEL,2010,SSC_DEF,24<40m,27.4.c,POL,0.006,15.44,NA
BEL,2010,SSC_DEF,24<40m,27.4.c,WHG,5.826,7520.84,NA
BEL,2010,SSC_DEF,24<40m,27.7.d,COD,6.404,18517.46,NA
BEL,2010,SSC_DEF,24<40m,27.7.d,HAD,0.278,484.72,NA
BEL,2010,SSC_DEF,24<40m,27.7.d,MON,3.6,8708.72,NA
BEL,2010,SSC_DEF,24<40m,27.7.d,PLE,19.688,22136.52,NA
BEL,2010,SSC_DEF,24<40m,27.7.d,POL,0.162,549.64,NA
BEL,2010,SSC_DEF,24<40m,27.7.d,SOL,0.006,65.38,NA
BEL,2010,SSC_DEF,24<40m,27.7.d,WHG,28.674,35391.4,NA
BEL,2010,SSC_DEF,24<40m,27.7.e,COD,1.456,4649.3,NA
BEL,2010,SSC_DEF,24<40m,27.7.e,HAD,0.03,84.52,NA
BEL,2010,SSC_DEF,24<40m,27.7.e,MON,1.532,2760,NA
BEL,2010,SSC_DEF,24<40m,27.7.e,PLE,0.304,454.24,NA
BEL,2010,SSC_DEF,24<40m,27.7.e,POL,0.158,524.32,NA
BEL,2010,SSC_DEF,24<40m,27.7.e,SOL,0.004,37.92,NA
BEL,2010,SSC_DEF,24<40m,27.7.e,WHG,8.882,8809.46,NA
BEL,2010,TBB_CRU,10<24m,27.4.c,COD,49.35,140741.46,NA
BEL,2010,TBB_CRU,10<24m,27.4.c,PLE,15.674,16165.16,NA
BEL,2010,TBB_CRU,10<24m,27.4.c,SOL,7.524,75276.16,NA
BEL,2010,TBB_CRU,10<24m,27.4.c,WHG,46.48,38264.1,NA
BEL,2010,TBB_DEF,10<24m,27.4.b,COD,1.072,2148.38,NA
BEL,2010,TBB_DEF,10<24m,27.4.b,HKE,0.004,3.64,NA
BEL,2010,TBB_DEF,10<24m,27.4.b,MEG,0.004,3.32,NA
BEL,2010,TBB_DEF,10<24m,27.4.b,MON,0.016,23.8,NA
BEL,2010,TBB_DEF,10<24m,27.4.b,PLE,41.628,51731.32,NA
BEL,2010,TBB_DEF,10<24m,27.4.b,SOL,6.216,85583.1,NA
BEL,2010,TBB_DEF,10<24m,27.4.b,WHG,0.094,117.1,NA
BEL,2010,TBB_DEF,10<24m,27.4.c,COD,114.162,322095.38,NA
BEL,2010,TBB_DEF,10<24m,27.4.c,HAD,0.044,26.64,NA
BEL,2010,TBB_DEF,10<24m,27.4.c,HKE,0.04,65.28,NA
BEL,2010,TBB_DEF,10<24m,27.4.c,MEG,0.004,2.54,NA
BEL,2010,TBB_DEF,10<24m,27.4.c,MON,7.376,12364.1,NA
BEL,2010,TBB_DEF,10<24m,27.4.c,PLE,776.012,866102.78,NA
BEL,2010,TBB_DEF,10<24m,27.4.c,POL,0.068,176.78,NA
BEL,2010,TBB_DEF,10<24m,27.4.c,SOL,764.716,7592268,NA
BEL,2010,TBB_DEF,10<24m,27.4.c,WHG,42.342,29989.48,NA
BEL,2010,TBB_DEF,10<24m,27.7.d,COD,29.284,85507.06,NA
BEL,2010,TBB_DEF,10<24m,27.7.d,HAD,0.1,64.8,NA
BEL,2010,TBB_DEF,10<24m,27.7.d,HKE,0.028,54.84,NA
BEL,2010,TBB_DEF,10<24m,27.7.d,MON,236.02,458053.44,NA
BEL,2010,TBB_DEF,10<24m,27.7.d,PLE,949.008,1092081,NA
BEL,2010,TBB_DEF,10<24m,27.7.d,POL,0.396,1111.3,NA
BEL,2010,TBB_DEF,10<24m,27.7.d,SOL,1097.504,10902919,NA
BEL,2010,TBB_DEF,10<24m,27.7.d,WHG,54.87,38972.54,NA
BEL,2010,TBB_DEF,10<24m,27.7.e,HAD,0.124,131.82,NA
BEL,2010,TBB_DEF,10<24m,27.7.e,HKE,0.036,18.08,NA
BEL,2010,TBB_DEF,10<24m,27.7.e,MON,1.888,7591.24,NA
BEL,2010,TBB_DEF,10<24m,27.7.e,PLE,4.022,4530.84,NA
BEL,2010,TBB_DEF,10<24m,27.7.e,SOL,0.866,9045.92,NA
BEL,2010,TBB_DEF,10<24m,27.7.e,WHG,0.064,30.36,NA
BEL,2010,TBB_DEF,10<24m,27.7.f,COD,0.26,541.26,NA
BEL,2010,TBB_DEF,10<24m,27.7.f,HAD,0.162,111.59,NA
BEL,2010,TBB_DEF,10<24m,27.7.f,HKE,0.024,63,NA
BEL,2010,TBB_DEF,10<24m,27.7.f,MEG,0.108,75.09,NA
BEL,2010,TBB_DEF,10<24m,27.7.f,MON,3.765,4102.83,NA
BEL,2010,TBB_DEF,10<24m,27.7.f,PLE,1.949,2049.43,NA
BEL,2010,TBB_DEF,10<24m,27.7.f,POL,0.126,329.55,NA
BEL,2010,TBB_DEF,10<24m,27.7.f,SOL,12.098,112715.11,NA
BEL,2010,TBB_DEF,10<24m,27.7.f,WHG,1.161,624.51,NA
BEL,2010,TBB_DEF,10<24m,27.7.g,HAD,0.05,50.86,NA
BEL,2010,TBB_DEF,10<24m,27.7.g,HKE,0.012,6.54,NA
BEL,2010,TBB_DEF,10<24m,27.7.g,MEG,0.531,244.92,NA
BEL,2010,TBB_DEF,10<24m,27.7.g,MON,0.561,2245.95,NA
BEL,2010,TBB_DEF,10<24m,27.7.g,PLE,0.558,659.18,NA
BEL,2010,TBB_DEF,10<24m,27.7.g,SOL,1.073,10784.72,NA
BEL,2010,TBB_DEF,10<24m,27.7.g,WHG,0.018,7.87,NA
BEL,2010,TBB_DEF,24<40m,27.4.a,COD,39.692,104459.18,NA
BEL,2010,TBB_DEF,24<40m,27.4.a,HAD,7.598,11695.62,NA
BEL,2010,TBB_DEF,24<40m,27.4.a,HKE,0.896,2157.96,NA
BEL,2010,TBB_DEF,24<40m,27.4.a,MON,17.278,66808.98,NA
BEL,2010,TBB_DEF,24<40m,27.4.a,PLE,107.788,147319.12,NA
BEL,2010,TBB_DEF,24<40m,27.4.a,POL,0.18,506.38,NA
BEL,2010,TBB_DEF,24<40m,27.4.a,SOL,0.036,585.76,NA
BEL,2010,TBB_DEF,24<40m,27.4.a,WHG,0.052,45.76,NA
BEL,2010,TBB_DEF,24<40m,27.4.b,COD,577.018,1646236.64,NA
BEL,2010,TBB_DEF,24<40m,27.4.b,HAD,97.358,141270.3,NA
BEL,2010,TBB_DEF,24<40m,27.4.b,HKE,132.748,196630,NA
BEL,2010,TBB_DEF,24<40m,27.4.b,MEG,1.75,2980.68,NA
BEL,2010,TBB_DEF,24<40m,27.4.b,MON,188.376,683071.2,NA
BEL,2010,TBB_DEF,24<40m,27.4.b,PLE,3815.882,5124679.94,NA
BEL,2010,TBB_DEF,24<40m,27.4.b,POL,16.474,48898.04,NA
BEL,2010,TBB_DEF,24<40m,27.4.b,SOL,143.564,1740354.16,NA
BEL,2010,TBB_DEF,24<40m,27.4.b,WHG,22.762,17788.76,NA
BEL,2010,TBB_DEF,24<40m,27.4.c,COD,325.08,863636.28,NA
BEL,2010,TBB_DEF,24<40m,27.4.c,HAD,4.17,4319.04,NA
BEL,2010,TBB_DEF,24<40m,27.4.c,HKE,1.032,1659.28,NA
BEL,2010,TBB_DEF,24<40m,27.4.c,MEG,0.148,103.44,NA
BEL,2010,TBB_DEF,24<40m,27.4.c,MON,9.484,35109.96,NA
BEL,2010,TBB_DEF,24<40m,27.4.c,PLE,2052.904,2271548.4,NA
BEL,2010,TBB_DEF,24<40m,27.4.c,POL,1.09,2663.94,NA
BEL,2010,TBB_DEF,24<40m,27.4.c,SOL,1222.196,12385476,NA
BEL,2010,TBB_DEF,24<40m,27.4.c,WHG,115.724,86189.9,NA
BEL,2010,TBB_DEF,24<40m,27.7.a,COD,14.277,33550.86,NA
BEL,2010,TBB_DEF,24<40m,27.7.a,HAD,8.21,7468.13,NA
BEL,2010,TBB_DEF,24<40m,27.7.a,HKE,1.971,3099.18,NA
BEL,2010,TBB_DEF,24<40m,27.7.a,MEG,3.215,7256.15,NA
BEL,2010,TBB_DEF,24<40m,27.7.a,MON,18.492,68716.83,NA
BEL,2010,TBB_DEF,24<40m,27.7.a,PLE,129.952,135227.12,NA
BEL,2010,TBB_DEF,24<40m,27.7.a,POL,1.841,4563.02,NA
BEL,2010,TBB_DEF,24<40m,27.7.a,SOL,211.448,2162845.7,NA
BEL,2010,TBB_DEF,24<40m,27.7.a,WHG,4.252,3214.3,NA
BEL,2010,TBB_DEF,24<40m,27.7.d,COD,71.588,194085.32,NA
BEL,2010,TBB_DEF,24<40m,27.7.d,HAD,3.58,3750.94,NA
BEL,2010,TBB_DEF,24<40m,27.7.d,HKE,0.684,1309.36,NA
BEL,2010,TBB_DEF,24<40m,27.7.d,MEG,1.472,3406.92,NA
BEL,2010,TBB_DEF,24<40m,27.7.d,MON,258.9,986915.14,NA
BEL,2010,TBB_DEF,24<40m,27.7.d,PLE,1285.196,1406665.14,NA
BEL,2010,TBB_DEF,24<40m,27.7.d,POL,19.216,49168.7,NA
BEL,2010,TBB_DEF,24<40m,27.7.d,SOL,1440.35,13971907,NA
BEL,2010,TBB_DEF,24<40m,27.7.d,WHG,80.242,58041.22,NA
BEL,2010,TBB_DEF,24<40m,27.7.e,COD,8.928,22877.04,NA
BEL,2010,TBB_DEF,24<40m,27.7.e,HAD,6.95,6944.14,NA
BEL,2010,TBB_DEF,24<40m,27.7.e,HKE,0.924,1540.76,NA
BEL,2010,TBB_DEF,24<40m,27.7.e,MEG,5.428,10110.12,NA
BEL,2010,TBB_DEF,24<40m,27.7.e,MON,364.408,1293505.52,NA
BEL,2010,TBB_DEF,24<40m,27.7.e,PLE,95.796,114840.88,NA
BEL,2010,TBB_DEF,24<40m,27.7.e,POL,8.21,20633.5,NA
BEL,2010,TBB_DEF,24<40m,27.7.e,SOL,30.768,330534.22,NA
BEL,2010,TBB_DEF,24<40m,27.7.e,WHG,3.454,3603.9,NA
BEL,2010,TBB_DEF,24<40m,27.7.f,COD,16.092,39873.54,NA
BEL,2010,TBB_DEF,24<40m,27.7.f,HAD,71.324,69975.22,NA
BEL,2010,TBB_DEF,24<40m,27.7.f,HKE,14.406,20431.14,NA
BEL,2010,TBB_DEF,24<40m,27.7.f,MEG,228.576,306914.24,NA
BEL,2010,TBB_DEF,24<40m,27.7.f,MON,695.238,2219645.5,NA
BEL,2010,TBB_DEF,24<40m,27.7.f,PLE,41.906,42962.61,NA
BEL,2010,TBB_DEF,24<40m,27.7.f,POL,5.486,12928.61,NA
BEL,2010,TBB_DEF,24<40m,27.7.f,SOL,207.887,2042659.73,NA
BEL,2010,TBB_DEF,24<40m,27.7.f,WHG,43.076,27919.31,NA
BEL,2010,TBB_DEF,24<40m,27.7.g,COD,15.87,42536.45,NA
BEL,2010,TBB_DEF,24<40m,27.7.g,HAD,49.258,53324.24,NA
BEL,2010,TBB_DEF,24<40m,27.7.g,HKE,10.461,14250.72,NA
BEL,2010,TBB_DEF,24<40m,27.7.g,MEG,431.073,763811.79,NA
BEL,2010,TBB_DEF,24<40m,27.7.g,MON,578.127,1857913.5,NA
BEL,2010,TBB_DEF,24<40m,27.7.g,PLE,82.773,90533.31,NA
BEL,2010,TBB_DEF,24<40m,27.7.g,POL,4.521,10069.14,NA
BEL,2010,TBB_DEF,24<40m,27.7.g,SOL,320.533,3402663.8,NA
BEL,2010,TBB_DEF,24<40m,27.7.g,WHG,20.91,14095.55,NA
BEL,2010,TBB_DEF,24<40m,27.7.h,COD,1.037,3666.78,NA
BEL,2010,TBB_DEF,24<40m,27.7.h,HAD,0.574,714.31,NA
BEL,2010,TBB_DEF,24<40m,27.7.h,HKE,1.236,2478.06,NA
BEL,2010,TBB_DEF,24<40m,27.7.h,MEG,18.336,14743.92,NA
BEL,2010,TBB_DEF,24<40m,27.7.h,MON,17.763,52713.24,NA
BEL,2010,TBB_DEF,24<40m,27.7.h,PLE,0.24,296.88,NA
BEL,2010,TBB_DEF,24<40m,27.7.h,POL,0.056,147.19,NA
BEL,2010,TBB_DEF,24<40m,27.7.h,SOL,19.566,223680.96,NA
BEL,2010,TBB_DEF,24<40m,27.7.h,WHG,0.035,46.61,NA
BEL,2010,TBB_DEF,24<40m,27.8.a,HKE,0.412,522.44,NA
BEL,2010,TBB_DEF,24<40m,27.8.a,MEG,0.092,91.44,NA
BEL,2010,TBB_DEF,24<40m,27.8.a,MON,13.054,62271.09,NA
BEL,2010,TBB_DEF,24<40m,27.8.b,HKE,9.28,8969.16,NA
BEL,2010,TBB_DEF,24<40m,27.8.b,MEG,7.042,5580.1,NA
BEL,2010,TBB_DEF,24<40m,27.8.b,MON,346.988,1725833.5,NA
BEL,2011,GNS_DEF,10<24m,27.4.c,COD,30.662,98843.88,NA
BEL,2011,GNS_DEF,10<24m,27.4.c,MON,0.002,26.04,NA
BEL,2011,GNS_DEF,10<24m,27.4.c,PLE,23.332,29085.1,NA
BEL,2011,GNS_DEF,10<24m,27.4.c,POL,0.018,64,NA
BEL,2011,GNS_DEF,10<24m,27.4.c,SOL,39.268,513168.52,NA
BEL,2011,GNS_DEF,10<24m,27.4.c,WHG,0.928,828.74,NA
BEL,2011,GTR_DEF,10<24m,27.4.c,COD,2.698,8943.78,NA
BEL,2011,GTR_DEF,10<24m,27.4.c,PLE,1.312,2482.72,NA
BEL,2011,GTR_DEF,10<24m,27.4.c,POL,0.024,55,NA
BEL,2011,GTR_DEF,10<24m,27.4.c,SOL,23.79,275128.94,NA
BEL,2011,GTR_DEF,10<24m,27.7.d,COD,0.628,1454.46,NA
BEL,2011,GTR_DEF,10<24m,27.7.d,PLE,6.706,9467.72,NA
BEL,2011,GTR_DEF,10<24m,27.7.d,SOL,71.286,857326.42,NA
BEL,2011,GTR_DEF,10<24m,27.7.d,WHG,0.038,41.18,NA
BEL,2011,MIS_MIS,10<24m,27.4.c,COD,0.166,320,NA
BEL,2011,MIS_MIS,10<24m,27.4.c,POL,0.008,9.86,NA
BEL,2011,MIS_MIS,10<24m,27.7.d,COD,0.02,27.56,NA
BEL,2011,MIS_MIS,10<24m,27.7.d,MON,0.16,570.8,NA
BEL,2011,MIS_MIS,10<24m,27.7.d,PLE,1.15,723.78,NA
BEL,2011,MIS_MIS,10<24m,27.7.d,SOL,2.112,23918.84,NA
BEL,2011,MIS_MIS,24<40m,27.7.d,MON,0.552,2106.04,NA
BEL,2011,MIS_MIS,24<40m,27.7.d,PLE,0.18,249,NA
BEL,2011,MIS_MIS,24<40m,27.7.d,SOL,0.224,4618.24,NA
BEL,2011,MIS_MIS,24<40m,27.7.e,MON,3.532,8206.96,NA
BEL,2011,MIS_MIS,24<40m,27.7.e,POL,0.008,15.36,NA
BEL,2011,MIS_MIS,24<40m,27.7.e,SOL,0.536,7821.54,NA
BEL,2011,OTB_CRU,10<24m,27.4.b,COD,22.25,72519.44,NA
BEL,2011,OTB_CRU,10<24m,27.4.b,HAD,0.066,78.46,NA
BEL,2011,OTB_CRU,10<24m,27.4.b,HKE,19.852,33867.24,NA
BEL,2011,OTB_CRU,10<24m,27.4.b,MEG,0.162,218.98,NA
BEL,2011,OTB_CRU,10<24m,27.4.b,MON,2.174,4563.8,NA
BEL,2011,OTB_CRU,10<24m,27.4.b,PLE,398.956,512979.32,NA
BEL,2011,OTB_CRU,10<24m,27.4.b,SOL,13.036,164226.46,NA
